"","ADM_RATE_ALL","SATVRMID","SATMTMID","SATWRMID","TestPerc","Score","good_lab","ADM_RATE_ROUND"
"1",0.71600609756097,"475","460","414","SATVR25",430,"SAT Verbal Reasoning 
25th Percentile",70
"2",0.88535192339996,"637","644","NULL","SATVR25",593,"SAT Verbal Reasoning 
25th Percentile",80
"3",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"4",0.73672375021622,"640","655","NULL","SATVR25",580,"SAT Verbal Reasoning 
25th Percentile",70
"5",0.97991295614328,"488","457","NULL","SATVR25",442,"SAT Verbal Reasoning 
25th Percentile",90
"6",0.78904316258456,"610","610","540","SATVR25",540,"SAT Verbal Reasoning 
25th Percentile",70
"7",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"8",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"9",0.96798825256975,"538","518","NULL","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",90
"10",0.71182881349795,"NULL","NULL","570","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"11",0.65908167411621,"580","585","NULL","SATVR25",550,"SAT Verbal Reasoning 
25th Percentile",60
"12",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"13",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"14",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"15",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"16",0.64600781686208,"550","548","470","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",60
"17",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"18",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"19",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"20",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"21",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"22",0.94095092024539,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"23",0.69301164725457,"535","490","NULL","SATVR25",510,"SAT Verbal Reasoning 
25th Percentile",60
"24",NA,"NULL","NULL","430","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"25",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"26",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"27",0.76342650004769,"535","590","NULL","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",70
"28",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"29",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"30",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"31",0.74333983105912,"450","480","475","SATVR25",430,"SAT Verbal Reasoning 
25th Percentile",70
"32",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"33",0.45353982300884,"605","595","NULL","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",40
"34",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"35",0.64092446448703,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"36",0.90086526576019,"545","540","528","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",90
"37",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"38",0.89970674486803,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"39",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"40",0.71850170261066,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"41",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"42",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"43",0.83874792506521,"615","580","555","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",80
"44",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"45",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"46",0.7077938563087,"555","545","500","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",70
"47",0.71523178807947,"510","505","NULL","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",70
"48",0.75798319327731,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"49",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"50",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"51",0.95270469997044,"533","510","NULL","SATVR25",485,"SAT Verbal Reasoning 
25th Percentile",90
"52",0.34197976038152,"525","500","NULL","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",30
"53",1,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",100
"54",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"55",0.69046925094724,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"56",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"57",0.64693295292439,"620","615","510","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",60
"58",0.5625,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"59",0.96031746031746,"NULL","NULL","455","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"60",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"61",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"62",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"63",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"64",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"65",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"66",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"67",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"68",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"69",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"70",0.86360587857934,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"71",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"72",0.87269322792052,"620","625","NULL","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",80
"73",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"74",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"75",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"76",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"77",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"78",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"79",0.72428128523111,"615","630","NULL","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",70
"80",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"81",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"82",0.82835517213314,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"83",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"84",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"85",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"86",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"87",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"88",0.78354170554207,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"89",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"90",0.53168376584188,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"91",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"92",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"93",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"94",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"95",0.99319727891156,"NULL","NULL","505","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"96",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"97",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"98",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"99",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"100",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"101",0.75941080196399,"535","530","NULL","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",70
"102",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"103",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"104",0.57686212361331,"555","545","475","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",50
"105",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"106",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"107",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"108",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"109",0.27209492635024,"555","568","510","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",20
"110",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"111",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"112",0.82671698816512,"575","560","NULL","SATVR25",530,"SAT Verbal Reasoning 
25th Percentile",80
"113",0.6752500532028,"464","449","418","SATVR25",420,"SAT Verbal Reasoning 
25th Percentile",60
"114",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"115",0.63290488431876,"550","565","450","SATVR25",510,"SAT Verbal Reasoning 
25th Percentile",60
"116",0.94371180443872,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"117",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"118",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"119",0,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",0
"120",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"121",0.9237246161466,"550","520","495","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",90
"122",0.6160458452722,"519","501","428","SATVR25",450,"SAT Verbal Reasoning 
25th Percentile",60
"123",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"124",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"125",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"126",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"127",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"128",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"129",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"130",0.54136363636363,"595","580","NULL","SATVR25",530,"SAT Verbal Reasoning 
25th Percentile",50
"131",0.75010517458981,"527","538","NULL","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",70
"132",0.68301886792452,"620","595","NULL","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",60
"133",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"134",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"135",0.5286783042394,"608","603","565","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",50
"136",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"137",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"138",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"139",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"140",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"141",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"142",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"143",0.7375478927203,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"144",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"145",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"146",0.55370177267987,"520","520","460","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",50
"147",1,"NULL","NULL","391","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",100
"148",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"149",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"150",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"151",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"152",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"153",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"154",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"155",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"156",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"157",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"158",0.64098221845893,"495","478","NULL","SATVR25",400,"SAT Verbal Reasoning 
25th Percentile",60
"159",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"160",0.62602204052612,"515","520","NULL","SATVR25",460,"SAT Verbal Reasoning 
25th Percentile",60
"161",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"162",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"163",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"164",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"165",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"166",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"167",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"168",0.71095152603231,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"169",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"170",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"171",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"172",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"173",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"174",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"175",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"176",0.75560081466395,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"177",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"178",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"179",0.94101336022183,"561","556","NULL","SATVR25",493,"SAT Verbal Reasoning 
25th Percentile",90
"180",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"181",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"182",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"183",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"184",0.60771704180064,"626","600","550","SATVR25",563,"SAT Verbal Reasoning 
25th Percentile",60
"185",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"186",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"187",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"188",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"189",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"190",0.63732320033776,"NULL","NULL","470","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"191",0.77625570776255,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"192",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"193",0.03915246430216,"NULL","NULL","765","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",0
"194",0.81935164563226,"595","595","545","SATVR25",550,"SAT Verbal Reasoning 
25th Percentile",80
"195",0.32999816749129,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",30
"196",1,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",100
"197",0.85211610183233,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"198",0.94756097560975,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"199",0.90970360726047,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"200",0.606243632659,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"201",0.85472736368184,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"202",0.89594408936144,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"203",0.97275293808679,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"204",0.59430660168365,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"205",0.8235741971207,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"206",0.46852000834301,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",40
"207",0.90541696608835,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"208",0.88104497801826,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"209",0.93684488681405,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"210",0.14440417216841,"NULL","NULL","695","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",10
"211",0.48754591368227,"NULL","NULL","590","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",40
"212",0.28818897637795,"NULL","NULL","565","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",20
"213",0.10773609388553,"NULL","NULL","660","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",10
"214",0.65380088092345,"NULL","NULL","570","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"215",0.34204213336036,"NULL","NULL","655","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",30
"216",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"217",0.29178065334481,"NULL","NULL","570","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",20
"218",0.58638463408704,"NULL","NULL","570","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"219",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"220",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"221",1,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",100
"222",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"223",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"224",0.28976311336717,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",20
"225",0.82089552238805,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"226",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"227",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"228",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"229",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"230",1,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",100
"231",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"232",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"233",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"234",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"235",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"236",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"237",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"238",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"239",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"240",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"241",0.60372234733077,"655","655","610","SATVR25",610,"SAT Verbal Reasoning 
25th Percentile",60
"242",0.63291139240506,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"243",0.81378254211332,"580","565","493","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",80
"244",0.52704257767548,"NULL","NULL","465","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"245",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"246",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"247",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"248",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"249",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"250",0.11239346590909,"725","750","725","SATVR25",700,"SAT Verbal Reasoning 
25th Percentile",10
"251",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"252",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"253",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"254",0.5064935064935,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"255",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"256",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"257",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"258",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"259",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"260",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"261",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
